	Country	Invader_Species	Role	Email
3505	Syria	d&d_red_dragon	attack	capatain.america@avengers.com
3506	Syria	d&d_red_dragon	defense	capatain.america@avengers.com
3507	Syria	d&d_red_dragon	heal	capatain.america@avengers.com
3508	Syria	d&d_hill_giant	attack	hawkeye@avengers.com
3509	Syria	d&d_hill_giant	defense	hawkeye@avengers.com
3510	Syria	d&d_hill_giant	heal	hawkeye@avengers.com
3511	Syria	d&d_treant	attack	hawkeye@avengers.com
3512	Syria	d&d_treant	defense	hawkeye@avengers.com
3513	Syria	d&d_treant	heal	hawkeye@avengers.com
3514	Syria	d&d_werewolf	attack	capatain.america@avengers.com
3515	Syria	d&d_werewolf	defense	capatain.america@avengers.com
3516	Syria	d&d_werewolf	heal	capatain.america@avengers.com
3517	Syria	d&d_yuan-ti	attack	capatain.america@avengers.com
3518	Syria	d&d_yuan-ti	defense	capatain.america@avengers.com
3519	Syria	d&d_yuan-ti	heal	capatain.america@avengers.com
3520	Taiwan	aliens	attack	iron.man@avengers.com
3521	Taiwan	predators	attack	thor@avengers.com
3522	Taiwan	d&d_beholder	attack	wasp@avengers.com
3523	Taiwan	d&d_beholder	defense	wasp@avengers.com
3524	Taiwan	d&d_beholder	heal	wasp@avengers.com
3525	Taiwan	d&d_devil	attack	ant.man@avengers.com
3526	Taiwan	d&d_devil	defense	ant.man@avengers.com
3527	Taiwan	d&d_devil	heal	batman@dc-world.com
3528	Taiwan	d&d_lich	attack	hulk@avengers.com
3529	Taiwan	d&d_lich	defense	hulk@avengers.com
3530	Taiwan	d&d_lich	heal	hulk@avengers.com
3531	Taiwan	d&d_mind_flayer	attack	capatain.america@avengers.com
3532	Taiwan	d&d_mind_flayer	defense	capatain.america@avengers.com
3533	Taiwan	d&d_mind_flayer	heal	capatain.america@avengers.com
3534	Taiwan	d&d_vampire	attack	capatain.america@avengers.com
3535	Taiwan	d&d_vampire	defense	capatain.america@avengers.com
3536	Taiwan	d&d_vampire	heal	capatain.america@avengers.com
3537	Taiwan	d&d_red_dragon	attack	capatain.america@avengers.com
3538	Taiwan	d&d_red_dragon	defense	capatain.america@avengers.com
3539	Taiwan	d&d_red_dragon	heal	capatain.america@avengers.com
3540	Taiwan	d&d_hill_giant	attack	hawkeye@avengers.com
3541	Taiwan	d&d_hill_giant	defense	hawkeye@avengers.com
3542	Taiwan	d&d_hill_giant	heal	hawkeye@avengers.com
3543	Taiwan	d&d_treant	attack	hawkeye@avengers.com
3544	Taiwan	d&d_treant	defense	hawkeye@avengers.com
3545	Taiwan	d&d_treant	heal	hawkeye@avengers.com
3546	Taiwan	d&d_werewolf	attack	capatain.america@avengers.com
3547	Taiwan	d&d_werewolf	defense	capatain.america@avengers.com
3548	Taiwan	d&d_werewolf	heal	capatain.america@avengers.com
3549	Taiwan	d&d_yuan-ti	attack	capatain.america@avengers.com
3550	Taiwan	d&d_yuan-ti	defense	capatain.america@avengers.com
3551	Taiwan	d&d_yuan-ti	heal	capatain.america@avengers.com
3552	Tanzania	aliens	attack	iron.man@avengers.com
3553	Tanzania	predators	attack	thor@avengers.com
3554	Tanzania	d&d_beholder	attack	wasp@avengers.com
3555	Tanzania	d&d_beholder	defense	wasp@avengers.com
3556	Tanzania	d&d_beholder	heal	wasp@avengers.com
3557	Tanzania	d&d_devil	attack	ant.man@avengers.com
3558	Tanzania	d&d_devil	defense	ant.man@avengers.com
3559	Tanzania	d&d_devil	heal	batman@dc-world.com
3560	Tanzania	d&d_lich	attack	hulk@avengers.com
3561	Tanzania	d&d_lich	defense	hulk@avengers.com
3562	Tanzania	d&d_lich	heal	hulk@avengers.com
3563	Tanzania	d&d_mind_flayer	attack	capatain.america@avengers.com
3564	Tanzania	d&d_mind_flayer	defense	capatain.america@avengers.com
3565	Tanzania	d&d_mind_flayer	heal	capatain.america@avengers.com
3566	Tanzania	d&d_vampire	attack	capatain.america@avengers.com
3567	Tanzania	d&d_vampire	defense	capatain.america@avengers.com
3568	Tanzania	d&d_vampire	heal	capatain.america@avengers.com
3569	Tanzania	d&d_red_dragon	attack	capatain.america@avengers.com
3570	Tanzania	d&d_red_dragon	defense	capatain.america@avengers.com
3571	Tanzania	d&d_red_dragon	heal	capatain.america@avengers.com
3572	Tanzania	d&d_hill_giant	attack	hawkeye@avengers.com
3573	Tanzania	d&d_hill_giant	defense	hawkeye@avengers.com
3574	Tanzania	d&d_hill_giant	heal	hawkeye@avengers.com
3575	Tanzania	d&d_treant	attack	hawkeye@avengers.com
3576	Tanzania	d&d_treant	defense	hawkeye@avengers.com
3577	Tanzania	d&d_treant	heal	hawkeye@avengers.com
3578	Tanzania	d&d_werewolf	attack	capatain.america@avengers.com
3579	Tanzania	d&d_werewolf	defense	capatain.america@avengers.com
3580	Tanzania	d&d_werewolf	heal	capatain.america@avengers.com
3581	Tanzania	d&d_yuan-ti	attack	capatain.america@avengers.com
3582	Tanzania	d&d_yuan-ti	defense	capatain.america@avengers.com
3583	Tanzania	d&d_yuan-ti	heal	capatain.america@avengers.com
3584	Thailand	aliens	attack	iron.man@avengers.com
3585	Thailand	predators	attack	thor@avengers.com
3586	Thailand	d&d_beholder	attack	wasp@avengers.com
3587	Thailand	d&d_beholder	defense	wasp@avengers.com
3588	Thailand	d&d_beholder	heal	wasp@avengers.com
3589	Thailand	d&d_devil	attack	ant.man@avengers.com
3590	Thailand	d&d_devil	defense	ant.man@avengers.com
3591	Thailand	d&d_devil	heal	batman@dc-world.com
3592	Thailand	d&d_lich	attack	hulk@avengers.com
3593	Thailand	d&d_lich	defense	hulk@avengers.com
3594	Thailand	d&d_lich	heal	hulk@avengers.com
3595	Thailand	d&d_mind_flayer	attack	capatain.america@avengers.com
3596	Thailand	d&d_mind_flayer	defense	capatain.america@avengers.com
3597	Thailand	d&d_mind_flayer	heal	capatain.america@avengers.com
3598	Thailand	d&d_vampire	attack	capatain.america@avengers.com
3599	Thailand	d&d_vampire	defense	capatain.america@avengers.com
3600	Thailand	d&d_vampire	heal	capatain.america@avengers.com
3601	Thailand	d&d_red_dragon	attack	capatain.america@avengers.com
3602	Thailand	d&d_red_dragon	defense	capatain.america@avengers.com
3603	Thailand	d&d_red_dragon	heal	capatain.america@avengers.com
3604	Thailand	d&d_hill_giant	attack	hawkeye@avengers.com
3605	Thailand	d&d_hill_giant	defense	hawkeye@avengers.com
3606	Thailand	d&d_hill_giant	heal	hawkeye@avengers.com
3607	Thailand	d&d_treant	attack	hawkeye@avengers.com
3608	Thailand	d&d_treant	defense	hawkeye@avengers.com
3609	Thailand	d&d_treant	heal	hawkeye@avengers.com
3610	Thailand	d&d_werewolf	attack	capatain.america@avengers.com
3611	Thailand	d&d_werewolf	defense	capatain.america@avengers.com
3612	Thailand	d&d_werewolf	heal	capatain.america@avengers.com
3613	Thailand	d&d_yuan-ti	attack	capatain.america@avengers.com
3614	Thailand	d&d_yuan-ti	defense	capatain.america@avengers.com
3615	Thailand	d&d_yuan-ti	heal	capatain.america@avengers.com
3616	Trinidad	aliens	attack	star.brand@avengers.com
3617	Trinidad	predators	attack	star.brand@avengers.com
3618	Trinidad	d&d_beholder	attack	star.brand@avengers.com
3619	Trinidad	d&d_beholder	defense	star.brand@avengers.com
3620	Trinidad	d&d_beholder	heal	agent.venom@avengers.com
3621	Trinidad	d&d_devil	attack	shang-chi@avengers.com
3622	Trinidad	d&d_devil	defense	shang-chi@avengers.com
3623	Trinidad	d&d_devil	heal	batman@dc-world.com
3624	Trinidad	d&d_lich	attack	sentry@avengers.com
3625	Trinidad	d&d_lich	defense	sentry@avengers.com
3626	Trinidad	d&d_lich	heal	hulk@avengers.com
3627	Trinidad	d&d_mind_flayer	attack	star.brand@avengers.com
3628	Trinidad	d&d_mind_flayer	defense	star.brand@avengers.com
3629	Trinidad	d&d_mind_flayer	heal	havok@avengers.com
3630	Trinidad	d&d_vampire	attack	star.brand@avengers.com
3631	Trinidad	d&d_vampire	defense	star.brand@avengers.com
3632	Trinidad	d&d_vampire	heal	sunspot@avengers.com
3633	Trinidad	d&d_red_dragon	attack	star.brand@avengers.com
3634	Trinidad	d&d_red_dragon	defense	star.brand@avengers.com
3635	Trinidad	d&d_red_dragon	heal	smasher@avengers.com
3636	Trinidad	d&d_hill_giant	attack	wolverine@avengers.com
3637	Trinidad	d&d_hill_giant	defense	wolverine@avengers.com
3638	Trinidad	d&d_hill_giant	heal	hawkeye@avengers.com
3639	Trinidad	d&d_treant	attack	wolverine@avengers.com
3640	Trinidad	d&d_treant	defense	wolverine@avengers.com
3641	Trinidad	d&d_treant	heal	hawkeye@avengers.com
3642	Trinidad	d&d_werewolf	attack	star.brand@avengers.com
3643	Trinidad	d&d_werewolf	defense	star.brand@avengers.com
3644	Trinidad	d&d_werewolf	heal	rogue@avengers.com
3645	Trinidad	d&d_yuan-ti	attack	star.brand@avengers.com
3646	Trinidad	d&d_yuan-ti	defense	star.brand@avengers.com
3647	Trinidad	d&d_yuan-ti	heal	abyss@avengers.com
3648	Tunisia	aliens	attack	iron.man@avengers.com
3649	Tunisia	predators	attack	thor@avengers.com
3650	Tunisia	d&d_beholder	attack	wasp@avengers.com
3651	Tunisia	d&d_beholder	defense	wasp@avengers.com
3652	Tunisia	d&d_beholder	heal	wasp@avengers.com
3653	Tunisia	d&d_devil	attack	ant.man@avengers.com
3654	Tunisia	d&d_devil	defense	ant.man@avengers.com
3655	Tunisia	d&d_devil	heal	batman@dc-world.com
3656	Tunisia	d&d_lich	attack	hulk@avengers.com
3657	Tunisia	d&d_lich	defense	hulk@avengers.com
3658	Tunisia	d&d_lich	heal	hulk@avengers.com
3659	Tunisia	d&d_mind_flayer	attack	capatain.america@avengers.com
3660	Tunisia	d&d_mind_flayer	defense	capatain.america@avengers.com
3661	Tunisia	d&d_mind_flayer	heal	capatain.america@avengers.com
3662	Tunisia	d&d_vampire	attack	capatain.america@avengers.com
3663	Tunisia	d&d_vampire	defense	capatain.america@avengers.com
3664	Tunisia	d&d_vampire	heal	capatain.america@avengers.com
3665	Tunisia	d&d_red_dragon	attack	capatain.america@avengers.com
3666	Tunisia	d&d_red_dragon	defense	capatain.america@avengers.com
3667	Tunisia	d&d_red_dragon	heal	capatain.america@avengers.com
3668	Tunisia	d&d_hill_giant	attack	hawkeye@avengers.com
3669	Tunisia	d&d_hill_giant	defense	hawkeye@avengers.com
3670	Tunisia	d&d_hill_giant	heal	hawkeye@avengers.com
3671	Tunisia	d&d_treant	attack	hawkeye@avengers.com
3672	Tunisia	d&d_treant	defense	hawkeye@avengers.com
3673	Tunisia	d&d_treant	heal	hawkeye@avengers.com
3674	Tunisia	d&d_werewolf	attack	capatain.america@avengers.com
3675	Tunisia	d&d_werewolf	defense	capatain.america@avengers.com
3676	Tunisia	d&d_werewolf	heal	capatain.america@avengers.com
3677	Tunisia	d&d_yuan-ti	attack	capatain.america@avengers.com
3678	Tunisia	d&d_yuan-ti	defense	capatain.america@avengers.com
3679	Tunisia	d&d_yuan-ti	heal	capatain.america@avengers.com
3680	Turkey	aliens	attack	amadeus_cho@avengers.com
3681	Turkey	predators	attack	amadeus_cho@avengers.com
3682	Turkey	d&d_beholder	attack	amadeus_cho@avengers.com
3683	Turkey	d&d_beholder	defense	amadeus_cho@avengers.com
3684	Turkey	d&d_beholder	heal	agent.venom@avengers.com
3685	Turkey	d&d_devil	attack	amadeus_cho@avengers.com
3686	Turkey	d&d_devil	defense	amadeus_cho@avengers.com
3687	Turkey	d&d_devil	heal	batman@dc-world.com
3688	Turkey	d&d_lich	attack	amadeus_cho@avengers.com
3689	Turkey	d&d_lich	defense	amadeus_cho@avengers.com
3690	Turkey	d&d_lich	heal	hulk@avengers.com
3691	Turkey	d&d_mind_flayer	attack	amadeus_cho@avengers.com
3692	Turkey	d&d_mind_flayer	defense	amadeus_cho@avengers.com
3693	Turkey	d&d_mind_flayer	heal	havok@avengers.com
3694	Turkey	d&d_vampire	attack	amadeus_cho@avengers.com
3695	Turkey	d&d_vampire	defense	amadeus_cho@avengers.com
3696	Turkey	d&d_vampire	heal	sunspot@avengers.com
3697	Turkey	d&d_red_dragon	attack	amadeus_cho@avengers.com
3698	Turkey	d&d_red_dragon	defense	amadeus_cho@avengers.com
3699	Turkey	d&d_red_dragon	heal	smasher@avengers.com
3700	Turkey	d&d_hill_giant	attack	amadeus_cho@avengers.com
3701	Turkey	d&d_hill_giant	defense	amadeus_cho@avengers.com
3702	Turkey	d&d_hill_giant	heal	hawkeye@avengers.com
3703	Turkey	d&d_treant	attack	amadeus_cho@avengers.com
3704	Turkey	d&d_treant	defense	amadeus_cho@avengers.com
3705	Turkey	d&d_treant	heal	hawkeye@avengers.com
3706	Turkey	d&d_werewolf	attack	amadeus_cho@avengers.com
3707	Turkey	d&d_werewolf	defense	amadeus_cho@avengers.com
3708	Turkey	d&d_werewolf	heal	rogue@avengers.com
3709	Turkey	d&d_yuan-ti	attack	amadeus_cho@avengers.com
3710	Turkey	d&d_yuan-ti	defense	amadeus_cho@avengers.com
3711	Turkey	d&d_yuan-ti	heal	abyss@avengers.com
3712	Turkmenistan	aliens	attack	iron.man@avengers.com
3713	Turkmenistan	predators	attack	thor@avengers.com
3714	Turkmenistan	d&d_beholder	attack	wasp@avengers.com
3715	Turkmenistan	d&d_beholder	defense	wasp@avengers.com
3716	Turkmenistan	d&d_beholder	heal	wasp@avengers.com
3717	Turkmenistan	d&d_devil	attack	ant.man@avengers.com
3718	Turkmenistan	d&d_devil	defense	ant.man@avengers.com
3719	Turkmenistan	d&d_devil	heal	batman@dc-world.com
3720	Turkmenistan	d&d_lich	attack	hulk@avengers.com
3721	Turkmenistan	d&d_lich	defense	hulk@avengers.com
3722	Turkmenistan	d&d_lich	heal	hulk@avengers.com
3723	Turkmenistan	d&d_mind_flayer	attack	capatain.america@avengers.com
3724	Turkmenistan	d&d_mind_flayer	defense	capatain.america@avengers.com
3725	Turkmenistan	d&d_mind_flayer	heal	capatain.america@avengers.com
3726	Turkmenistan	d&d_vampire	attack	capatain.america@avengers.com
3727	Turkmenistan	d&d_vampire	defense	capatain.america@avengers.com
3728	Turkmenistan	d&d_vampire	heal	capatain.america@avengers.com
3729	Turkmenistan	d&d_red_dragon	attack	capatain.america@avengers.com
3730	Turkmenistan	d&d_red_dragon	defense	capatain.america@avengers.com
3731	Turkmenistan	d&d_red_dragon	heal	capatain.america@avengers.com
3732	Turkmenistan	d&d_hill_giant	attack	hawkeye@avengers.com
3733	Turkmenistan	d&d_hill_giant	defense	hawkeye@avengers.com
3734	Turkmenistan	d&d_hill_giant	heal	hawkeye@avengers.com
3735	Turkmenistan	d&d_treant	attack	hawkeye@avengers.com
3736	Turkmenistan	d&d_treant	defense	hawkeye@avengers.com
3737	Turkmenistan	d&d_treant	heal	hawkeye@avengers.com
3738	Turkmenistan	d&d_werewolf	attack	capatain.america@avengers.com
3739	Turkmenistan	d&d_werewolf	defense	capatain.america@avengers.com
3740	Turkmenistan	d&d_werewolf	heal	capatain.america@avengers.com
3741	Turkmenistan	d&d_yuan-ti	attack	capatain.america@avengers.com
3742	Turkmenistan	d&d_yuan-ti	defense	capatain.america@avengers.com
3743	Turkmenistan	d&d_yuan-ti	heal	capatain.america@avengers.com
3744	United Arab Emeriates	aliens	attack	valkyrie@avengers.com
3745	United Arab Emeriates	predators	attack	valkyrie@avengers.com
3746	United Arab Emeriates	d&d_beholder	attack	valkyrie@avengers.com
3747	United Arab Emeriates	d&d_beholder	defense	valkyrie@avengers.com
3748	United Arab Emeriates	d&d_beholder	heal	agent.venom@avengers.com
3749	United Arab Emeriates	d&d_devil	attack	valkyrie@avengers.com
3750	United Arab Emeriates	d&d_devil	defense	valkyrie@avengers.com
3751	United Arab Emeriates	d&d_devil	heal	batman@dc-world.com
3752	United Arab Emeriates	d&d_lich	attack	valkyrie@avengers.com
3753	United Arab Emeriates	d&d_lich	defense	valkyrie@avengers.com
3754	United Arab Emeriates	d&d_lich	heal	hulk@avengers.com
3755	United Arab Emeriates	d&d_mind_flayer	attack	valkyrie@avengers.com
3756	United Arab Emeriates	d&d_mind_flayer	defense	valkyrie@avengers.com
3757	United Arab Emeriates	d&d_mind_flayer	heal	havok@avengers.com
3758	United Arab Emeriates	d&d_vampire	attack	valkyrie@avengers.com
3759	United Arab Emeriates	d&d_vampire	defense	valkyrie@avengers.com
3760	United Arab Emeriates	d&d_vampire	heal	sunspot@avengers.com
3761	United Arab Emeriates	d&d_red_dragon	attack	valkyrie@avengers.com
3762	United Arab Emeriates	d&d_red_dragon	defense	valkyrie@avengers.com
3763	United Arab Emeriates	d&d_red_dragon	heal	smasher@avengers.com
3764	United Arab Emeriates	d&d_hill_giant	attack	valkyrie@avengers.com
3765	United Arab Emeriates	d&d_hill_giant	defense	valkyrie@avengers.com
3766	United Arab Emeriates	d&d_hill_giant	heal	hawkeye@avengers.com
3767	United Arab Emeriates	d&d_treant	attack	valkyrie@avengers.com
3768	United Arab Emeriates	d&d_treant	defense	valkyrie@avengers.com
3769	United Arab Emeriates	d&d_treant	heal	hawkeye@avengers.com
3770	United Arab Emeriates	d&d_werewolf	attack	valkyrie@avengers.com
3771	United Arab Emeriates	d&d_werewolf	defense	valkyrie@avengers.com
3772	United Arab Emeriates	d&d_werewolf	heal	rogue@avengers.com
3773	United Arab Emeriates	d&d_yuan-ti	attack	valkyrie@avengers.com
3774	United Arab Emeriates	d&d_yuan-ti	defense	valkyrie@avengers.com
3775	United Arab Emeriates	d&d_yuan-ti	heal	abyss@avengers.com
3776	Uganda	aliens	attack	iron.man@avengers.com
3777	Uganda	predators	attack	thor@avengers.com
3778	Uganda	d&d_beholder	attack	wasp@avengers.com
3779	Uganda	d&d_beholder	defense	wasp@avengers.com
3780	Uganda	d&d_beholder	heal	wasp@avengers.com
3781	Uganda	d&d_devil	attack	ant.man@avengers.com
3782	Uganda	d&d_devil	defense	ant.man@avengers.com
3783	Uganda	d&d_devil	heal	batman@dc-world.com
3784	Uganda	d&d_lich	attack	hulk@avengers.com
3785	Uganda	d&d_lich	defense	hulk@avengers.com
3786	Uganda	d&d_lich	heal	hulk@avengers.com
3787	Uganda	d&d_mind_flayer	attack	capatain.america@avengers.com
3788	Uganda	d&d_mind_flayer	defense	capatain.america@avengers.com
3789	Uganda	d&d_mind_flayer	heal	capatain.america@avengers.com
3790	Uganda	d&d_vampire	attack	capatain.america@avengers.com
3791	Uganda	d&d_vampire	defense	capatain.america@avengers.com
3792	Uganda	d&d_vampire	heal	capatain.america@avengers.com
3793	Uganda	d&d_red_dragon	attack	capatain.america@avengers.com
3794	Uganda	d&d_red_dragon	defense	capatain.america@avengers.com
3795	Uganda	d&d_red_dragon	heal	capatain.america@avengers.com
3796	Uganda	d&d_hill_giant	attack	hawkeye@avengers.com
3797	Uganda	d&d_hill_giant	defense	hawkeye@avengers.com
3798	Uganda	d&d_hill_giant	heal	hawkeye@avengers.com
3799	Uganda	d&d_treant	attack	hawkeye@avengers.com
3800	Uganda	d&d_treant	defense	hawkeye@avengers.com
3801	Uganda	d&d_treant	heal	hawkeye@avengers.com
3802	Uganda	d&d_werewolf	attack	capatain.america@avengers.com
3803	Uganda	d&d_werewolf	defense	capatain.america@avengers.com
3804	Uganda	d&d_werewolf	heal	capatain.america@avengers.com
3805	Uganda	d&d_yuan-ti	attack	capatain.america@avengers.com
3806	Uganda	d&d_yuan-ti	defense	capatain.america@avengers.com
3807	Uganda	d&d_yuan-ti	heal	capatain.america@avengers.com
3808	United Kingdom	aliens	attack	black.panther@avengers.com
3809	United Kingdom	predators	attack	black.panther@avengers.com
3810	United Kingdom	d&d_beholder	attack	black.panther@avengers.com
3811	United Kingdom	d&d_beholder	defense	black.panther@avengers.com
3812	United Kingdom	d&d_beholder	heal	nightmask@avengers.com
3813	United Kingdom	d&d_devil	attack	black.panther@avengers.com
3814	United Kingdom	d&d_devil	defense	black.panther@avengers.com
3815	United Kingdom	d&d_devil	heal	black.panther@avengers.com
3816	United Kingdom	d&d_lich	attack	black.panther@avengers.com
3817	United Kingdom	d&d_lich	defense	black.panther@avengers.com
3818	United Kingdom	d&d_lich	heal	hulk@avengers.com
3819	United Kingdom	d&d_mind_flayer	attack	black.panther@avengers.com
3820	United Kingdom	d&d_mind_flayer	defense	black.panther@avengers.com
3821	United Kingdom	d&d_mind_flayer	heal	nightmask@avengers.com
3822	United Kingdom	d&d_vampire	attack	black.panther@avengers.com
3823	United Kingdom	d&d_vampire	defense	black.panther@avengers.com
3824	United Kingdom	d&d_vampire	heal	nightmask@avengers.com
3825	United Kingdom	d&d_red_dragon	attack	black.panther@avengers.com
3826	United Kingdom	d&d_red_dragon	defense	black.panther@avengers.com
3827	United Kingdom	d&d_red_dragon	heal	nightmask@avengers.com
3828	United Kingdom	d&d_hill_giant	attack	hawkeye@avengers.com
3829	United Kingdom	d&d_hill_giant	defense	hawkeye@avengers.com
3830	United Kingdom	d&d_hill_giant	heal	hawkeye@avengers.com
3831	United Kingdom	d&d_treant	attack	hawkeye@avengers.com
3832	United Kingdom	d&d_treant	defense	hawkeye@avengers.com
3833	United Kingdom	d&d_treant	heal	hawkeye@avengers.com
